** Structure <2095004>, 19 tags, length=96084, data length=96082, refs=2:
     114.03481        94.80374          9.7792E-01
     114.53384        94.71563          9.6904E-01
     115.03287        94.62739          9.6023E-01
     115.53189        94.53902          9.5150E-01
     116.03092        94.45053          9.4285E-01
     116.52995        94.36191          9.3427E-01
     117.02897        94.27316          9.2577E-01
     117.52800        94.18428          9.1735E-01
     118.02703        94.09528          9.0901E-01
     118.52606        94.00615          9.0073E-01
     119.02508        93.91690          8.9253E-01
     119.52411        93.82753          8.8441E-01
     120.02314        93.73803          8.7635E-01
     120.52216        93.64841          8.6837E-01
     121.02119        93.55867          8.6046E-01
     121.52022        93.46881          8.5262E-01
     122.01925        93.37883          8.4485E-01
     122.51827        93.28873          8.3715E-01
     123.01730        93.19851          8.2952E-01
     123.51633        93.10817          8.2196E-01
     124.01535        93.01771          8.1446E-01
     124.51438        92.92713          8.0703E-01
     125.01341        92.83644          7.9967E-01
     125.51244        92.74563          7.9237E-01
     126.01146        92.65470          7.8514E-01
     126.51049        92.56366          7.7797E-01
     127.00952        92.47250          7.7086E-01
     127.50854        92.38122          7.6382E-01
     128.00757        92.28983          7.5684E-01
     128.50660        92.19833          7.4993E-01
     129.00563        92.10671          7.4307E-01
     129.50465        92.01498          7.3628E-01
     130.00368        91.92313          7.2954E-01
     130.50271        91.83117          7.2287E-01
     131.00173        91.73910          7.1626E-01
     131.50076        91.64692          7.0970E-01
     131.99979        91.55462          7.0321E-01
     132.49882        91.46221          6.9677E-01
     132.99784        91.36969          6.9039E-01
     133.49687        91.27705          6.8406E-01
     133.99590        91.18431          6.7779E-01
     134.49492        91.09145          6.7158E-01
     134.99395        90.99848          6.6542E-01
     135.49298        90.90540          6.5932E-01
     135.99201        90.81221          6.5327E-01
     136.49103        90.71891          6.4728E-01
     136.99006        90.62550          6.4134E-01
     137.48909        90.53197          6.3545E-01
     137.98812        90.43834          6.2962E-01
     138.48714        90.34460          6.2383E-01
     138.98617        90.25075          6.1810E-01
     139.48520        90.15678          6.1242E-01
     139.98422        90.06271          6.0679E-01
     140.48325        89.96853          6.0121E-01
     140.98228        89.87423          5.9568E-01
     141.48131        89.77983          5.9020E-01
     141.98033        89.68532          5.8476E-01
     142.47936        89.59069          5.7938E-01
     142.97839        89.49596          5.7404E-01
     143.47741        89.40112          5.6876E-01
     143.97644        89.30616          5.6351E-01
     144.47547        89.21110          5.5832E-01
     144.97450        89.11593          5.5317E-01
     145.47352        89.02064          5.4807E-01
     145.97255        88.92525          5.4301E-01
     146.47158        88.82975          5.3800E-01
     146.97060        88.73414          5.3303E-01
     147.46963        88.63841          5.2811E-01
     147.96866        88.54258          5.2323E-01
     148.46769        88.44664          5.1839E-01
     148.96671        88.35058          5.1360E-01
     149.46574        88.25442          5.0885E-01
     149.96477        88.15814          5.0414E-01
     150.46379        88.06175          4.9948E-01
     150.96282        87.96526          4.9485E-01
     151.46185        87.86865          4.9027E-01
     151.96088        87.77193          4.8573E-01
     152.45990        87.67509          4.8123E-01
     152.95893        87.57815          4.7676E-01
     153.45796        87.48110          4.7234E-01
     153.95698        87.38393          4.6796E-01
     154.45601        87.28665          4.6362E-01
     154.95504        87.18926          4.5931E-01
     155.45407        87.09175          4.5504E-01
     155.95309        86.99414          4.5082E-01
     156.45212        86.89641          4.4663E-01
     156.95115        86.79856          4.4247E-01
     157.45017        86.70061          4.3836E-01
     157.94920        86.60254          4.3428E-01
     158.44823        86.50436          4.3023E-01
     158.94726        86.40606          4.2623E-01
     159.44628        86.30765          4.2226E-01
     159.94531        86.20912          4.1832E-01
     160.44434        86.11048          4.1442E-01
     160.94336        86.01172          4.1055E-01
     161.44239        85.91285          4.0672E-01
     161.94142        85.81386          4.0293E-01
     162.44045        85.71476          3.9916E-01
     162.93947        85.61554          3.9543E-01
     163.43850        85.51620          3.9174E-01
     163.93753        85.41675          3.8807E-01
     164.43655        85.31717          3.8444E-01
     164.93558        85.21749          3.8084E-01
     165.43461        85.11768          3.7728E-01
     165.93364        85.01776          3.7374E-01
     166.43266        84.91771          3.7024E-01
     166.93169        84.81755          3.6677E-01
     167.43072        84.71727          3.6333E-01
     167.92974        84.61687          3.5992E-01
     168.42877        84.51635          3.5654E-01
     168.92780        84.41571          3.5319E-01
     169.42683        84.31495          3.4987E-01
     169.92585        84.21407          3.4659E-01
     170.42488        84.11307          3.4333E-01
     170.92391        84.01195          3.4009E-01
     171.42293        83.91070          3.3689E-01
     171.92196        83.80933          3.3372E-01
     172.42099        83.70784          3.3058E-01
     172.92002        83.60623          3.2746E-01
     173.41904        83.50449          3.2437E-01
     173.91807        83.40263          3.2131E-01
     174.41710        83.30064          3.1828E-01
     174.91612        83.19853          3.1527E-01
     175.41515        83.09630          3.1229E-01
     175.91418        82.99394          3.0934E-01
     176.41321        82.89145          3.0641E-01
     176.91223        82.78884          3.0351E-01
     177.41126        82.68610          3.0064E-01
     177.91029        82.58323          2.9779E-01
     178.40932        82.48023          2.9497E-01
     178.90834        82.37711          2.9217E-01
     179.40737        82.27386          2.8940E-01
     179.90640        82.17048          2.8665E-01
     180.40542        82.06697          2.8393E-01
     180.90445        81.96333          2.8123E-01
     181.40348        81.85956          2.7855E-01
     181.90251        81.75566          2.7590E-01
     182.40153        81.65162          2.7328E-01
     182.90056        81.54746          2.7067E-01
     183.39959        81.44316          2.6809E-01
     183.89861        81.33873          2.6554E-01
     184.39764        81.23417          2.6301E-01
     184.89667        81.12948          2.6049E-01
     185.39570        81.02465          2.5801E-01
     185.89472        80.91968          2.5554E-01
     186.39375        80.81458          2.5310E-01
     186.89278        80.70935          2.5068E-01
     187.39180        80.60397          2.4828E-01
     187.89083        80.49846          2.4590E-01
     188.38986        80.39282          2.4354E-01
     188.88889        80.28704          2.4121E-01
     189.38791        80.18111          2.3889E-01
     189.88694        80.07505          2.3660E-01
     190.38597        79.96885          2.3433E-01
     190.88499        79.86251          2.3207E-01
     191.38402        79.75603          2.2984E-01
     191.88305        79.64941          2.2763E-01
     192.38208        79.54265          2.2544E-01
     192.88110        79.43575          2.2327E-01
     193.38013        79.32870          2.2111E-01
     193.87916        79.22151          2.1898E-01
     194.37818        79.11417          2.1687E-01
     194.87721        79.00670          2.1477E-01
     195.37624        78.89907          2.1269E-01
     195.87527        78.79130          2.1064E-01
     196.37429        78.68339          2.0860E-01
     196.87332        78.57533          2.0658E-01
     197.37235        78.46712          2.0458E-01
     197.87137        78.35877          2.0259E-01
     198.37040        78.25026          2.0063E-01
     198.86943        78.14161          1.9868E-01
     199.36846        78.03281          1.9675E-01
     199.86748        77.92385          1.9484E-01
     200.36651        77.81475          1.9294E-01
     200.86554        77.70549          1.9106E-01
     201.36456        77.59609          1.8920E-01
     201.86359        77.48653          1.8735E-01
     202.36262        77.37681          1.8553E-01
     202.86165        77.26695          1.8372E-01
     203.36067        77.15692          1.8192E-01
     203.85970        77.04675          1.8014E-01
     204.35873        76.93641          1.7838E-01
     204.85775        76.82593          1.7663E-01
     205.35678        76.71528          1.7490E-01
     205.85581        76.60447          1.7319E-01
     206.35484        76.49351          1.7149E-01
     206.85386        76.38239          1.6980E-01
     207.35289        76.27111          1.6814E-01
     207.85192        76.15966          1.6648E-01
     208.35094        76.04806          1.6484E-01
     208.84997        75.93629          1.6322E-01
     209.34900        75.82437          1.6161E-01
     209.84803        75.71227          1.6002E-01
     210.34705        75.60002          1.5844E-01
     210.84608        75.48760          1.5687E-01
     211.34511        75.37501          1.5532E-01
     211.84413        75.26226          1.5379E-01
     212.34316        75.14934          1.5226E-01
     212.84219        75.03625          1.5075E-01
     213.34122        74.92300          1.4926E-01
     223.34122        73.33577          1.2214E-01
     233.34122        71.79304          9.9802E-02
     243.34122        70.29324          8.1434E-02
     253.34122        68.83491          6.6350E-02
     263.34122        67.41661          5.3983E-02
     273.34122        66.03698          4.3858E-02
     283.34122        64.69471          3.5580E-02
     293.34122        63.38855          2.8823E-02
     303.34122        62.11730          2.3316E-02
     313.34122        60.87979          1.8834E-02
     323.34122        59.67491          1.5192E-02
     333.34122        58.50159          1.2236E-02
     343.34122        57.35881          9.8413E-03
     353.34122        56.24559          7.9038E-03
     363.34122        55.16097          6.3386E-03
     373.34122        54.10403          5.0761E-03
     383.34122        53.07391          4.0592E-03
     393.34122        52.06976          3.2413E-03
     403.34122        51.09076          2.5845E-03
     413.34122        50.13614          2.0578E-03
